TS,HR Raw,Smile,Raise Brow,Clench,Normalized HR,Pleasure,Arousal
2019.04.01.19.31.58,117,0.030059854,0.365023488,0.655549001,0.469230769,0.257856407,0.422385131
2019.04.01.19.31.58,120,0.030059854,0.365023488,0.655549001,0.469230769,0.257856407,0.422385131
2019.04.01.19.31.59,120,0.148577117,0.959303858,0.089848339,0.476923077,0.322280701,0.425276906
2019.04.01.19.31.59,121,0.148577117,0.959303858,0.089848339,0.476923077,0.322280701,0.425276906
2019.04.01.19.32.00,121,0.340754787,0.901055435,0.326233553,0.353846154,0.399260138,0.419499226
2019.04.01.19.32.00,105,0.340754787,0.901055435,0.326233553,0.353846154,0.399260138,0.419499226
2019.04.01.19.32.01,105,0.583273848,0.584260403,0.45253315,0.438461538,0.526854741,0.506037705
2019.04.01.19.32.01,116,0.583273848,0.584260403,0.45253315,0.438461538,0.526854741,0.506037705
2019.04.01.19.32.02,116,0.451670335,0.178991908,0.581410139,0.553846154,0.468029219,0.527752471
2019.04.01.19.32.02,131,0.451670335,0.178991908,0.581410139,0.553846154,0.468029219,0.527752471
2019.04.01.19.32.03,131,0.112247305,0.751090502,0.534822898,0.392307692,0.3024073,0.413166561
2019.04.01.19.32.03,110,0.112247305,0.751090502,0.534822898,0.392307692,0.3024073,0.413166561
2019.04.01.19.32.04,110,0.978419074,0.041546665,0.298044408,0.492307692,0.670860952,0.539929758
2019.04.01.19.32.04,123,0.978419074,0.041546665,0.298044408,0.492307692,0.670860952,0.539929758
2019.04.01.19.32.05,123,0.407344184,0.393630199,0.016291971,0.430769231,0.373895078,0.381737191
2019.04.01.19.32.05,115,0.407344184,0.393630199,0.016291971,0.430769231,0.373895078,0.381737191
2019.04.01.19.32.06,115,0.789841254,0.473505132,0.15117504,0.507692308,0.609696337,0.532610405
2019.04.01.19.32.06,125,0.789841254,0.473505132,0.15117504,0.507692308,0.609696337,0.532610405
2019.04.01.19.32.07,125,0.963637837,0.526995715,0.229261489,0.592307692,0.735136947,0.635200978
2019.04.01.19.32.07,136,0.963637837,0.526995715,0.229261489,0.592307692,0.735136947,0.635200978
2019.04.01.19.32.08,136,0.908594798,0.940256188,0.133587016,0.484615385,0.707066335,0.586551862
2019.04.01.19.32.08,122,0.908594798,0.940256188,0.133587016,0.484615385,0.707066335,0.586551862
2019.04.01.19.32.09,122,0.068285037,0.715761817,0.16254473,0.584615385,0.297357789,0.460384129
2019.04.01.19.32.09,135,0.068285037,0.715761817,0.16254473,0.584615385,0.297357789,0.460384129
2019.04.01.19.32.10,135,0.807754365,0.579134545,0.562359777,0.315384615,0.612641999,0.493049063
2019.04.01.19.32.10,100,0.807754365,0.579134545,0.562359777,0.315384615,0.612641999,0.493049063
2019.04.01.19.32.11,100,0.506298961,0.328267603,0.061527146,0.330769231,0.391359725,0.341777163
2019.04.01.19.32.11,102,0.506298961,0.328267603,0.061527146,0.330769231,0.391359725,0.341777163
2019.04.01.19.32.12,102,0.996355626,0.632679996,0.760529636,0.592307692,0.815191084,0.732003186
2019.04.01.19.32.12,136,0.996355626,0.632679996,0.760529636,0.592307692,0.815191084,0.732003186
2019.04.01.19.32.13,136,0.890630559,0.477900125,0.854765838,0.584615385,0.753966491,0.704900231
2019.04.01.19.32.13,135,0.890630559,0.477900125,0.854765838,0.584615385,0.753966491,0.704900231
2019.04.01.19.32.14,135,0.480048757,0.381680873,0.720868837,0.338461538,0.451817811,0.445385087
2019.04.01.19.32.14,103,0.480048757,0.381680873,0.720868837,0.338461538,0.451817811,0.445385087
2019.04.01.19.32.15,103,0.597099137,0.736179783,0.914860919,0.361538462,0.572115177,0.54719002
2019.04.01.19.32.15,106,0.597099137,0.736179783,0.914860919,0.361538462,0.572115177,0.54719002
2019.04.01.19.32.16,106,0.671122903,0.537230566,0.21049962,0.353846154,0.516488316,0.431830273
2019.04.01.19.32.16,105,0.671122903,0.537230566,0.21049962,0.353846154,0.516488316,0.431830273
2019.04.01.19.32.17,105,0.176575675,0.287401034,0.166049732,0.515384615,0.288248299,0.398193467
2019.04.01.19.32.17,126,0.176575675,0.287401034,0.166049732,0.515384615,0.288248299,0.398193467
2019.04.01.19.32.18,126,0.430833212,0.622206308,0.796988828,0.453846154,0.493489966,0.54024329
2019.04.01.19.32.18,118,0.430833212,0.622206308,0.796988828,0.453846154,0.493489966,0.54024329
2019.04.01.19.32.19,118,0.108216143,0.905013687,0.414543677,0.469230769,0.326833038,0.45586461
2019.04.01.19.32.19,120,0.108216143,0.905013687,0.414543677,0.469230769,0.326833038,0.45586461
2019.04.01.19.32.20,120,0.831471269,0.053764318,0.503016833,0.323076923,0.568336826,0.440969364
2019.04.01.19.32.20,101,0.831471269,0.053764318,0.503016833,0.323076923,0.568336826,0.440969364
2019.04.01.19.32.21,101,0.953016627,0.928909824,0.584774205,0.623076923,0.814799793,0.745056592
2019.04.01.19.32.21,140,0.953016627,0.928909824,0.584774205,0.623076923,0.814799793,0.745056592
2019.04.01.19.32.22,140,0.78149439,0.351039661,0.195491287,0.423076923,0.572323367,0.474572691
2019.04.01.19.32.22,114,0.78149439,0.351039661,0.195491287,0.423076923,0.572323367,0.474572691
2019.04.01.19.32.23,114,0.779694877,0.74286053,0.063469977,0.330769231,0.569711259,0.438207064
2019.04.01.19.32.23,102,0.779694877,0.74286053,0.063469977,0.330769231,0.569711259,0.438207064
2019.04.01.19.32.24,102,0.68095674,0.978300344,0.645926578,0.353846154,0.609054908,0.543218061
2019.04.01.19.32.24,105,0.68095674,0.978300344,0.645926578,0.353846154,0.609054908,0.543218061
2019.04.01.19.32.25,105,0.266310921,0.515055296,0.035387166,0.576923077,0.36127663,0.456229635
2019.04.01.19.32.25,134,0.266310921,0.515055296,0.035387166,0.576923077,0.36127663,0.456229635
2019.04.01.19.32.26,134,0.437138722,0.904286891,0.829134886,0.623076923,0.578834616,0.67607282
2019.04.01.19.32.26,140,0.437138722,0.904286891,0.829134886,0.623076923,0.578834616,0.67607282
2019.04.01.19.32.27,140,0.79583012,0.573127743,0.302399807,0.315384615,0.5800832,0.451069539
2019.04.01.19.32.27,100,0.79583012,0.573127743,0.302399807,0.315384615,0.5800832,0.451069539
2019.04.01.19.32.28,100,0.739366654,0.608455824,0.89388038,0.492307692,0.667609255,0.638185586
2019.04.01.19.32.28,123,0.739366654,0.608455824,0.89388038,0.492307692,0.667609255,0.638185586
2019.04.01.19.32.29,123,0.791573712,0.742716794,0.24760249,0.330769231,0.594049554,0.468188334
2019.04.01.19.32.29,102,0.791573712,0.742716794,0.24760249,0.330769231,0.594049554,0.468188334
2019.04.01.19.32.30,102,0.171393518,0.136827977,0.307404135,0.507692308,0.282427662,0.398687506
2019.04.01.19.32.30,125,0.171393518,0.136827977,0.307404135,0.507692308,0.282427662,0.398687506
2019.04.01.19.32.31,125,0.590801448,0.933292344,0.467162586,0.530769231,0.594676986,0.60002545
2019.04.01.19.32.31,128,0.590801448,0.933292344,0.467162586,0.530769231,0.594676986,0.60002545
2019.04.01.19.32.32,128,0.95152596,0.5427828,0.256893622,0.5,0.705730622,0.583117515
2019.04.01.19.32.32,124,0.95152596,0.5427828,0.256893622,0.5,0.705730622,0.583117515
2019.04.01.19.32.33,124,0.055277742,0.866932129,0.419714409,0.615384615,0.340918909,0.529936692
2019.04.01.19.32.33,139,0.055277742,0.866932129,0.419714409,0.615384615,0.340918909,0.529936692
2019.04.01.19.32.34,139,0.231473896,0.522810182,0.176677662,0.4,0.305685732,0.365077447
2019.04.01.19.32.34,111,0.231473896,0.522810182,0.176677662,0.4,0.305685732,0.365077447
2019.04.01.19.32.35,111,0.833687798,0.995348102,0.272030683,0.6,0.723581778,0.667076972
2019.04.01.19.32.35,137,0.833687798,0.995348102,0.272030683,0.6,0.723581778,0.667076972
2019.04.01.19.32.36,137,0.339172647,0.548039937,0.647098169,0.361538462,0.397561673,0.436626325
2019.04.01.19.32.36,106,0.339172647,0.548039937,0.647098169,0.361538462,0.397561673,0.436626325
2019.04.01.19.32.37,106,0.93355651,0.30340942,0.081019737,0.369230769,0.615990402,0.450743666
2019.04.01.19.32.37,107,0.93355651,0.30340942,0.081019737,0.369230769,0.615990402,0.450743666
2019.04.01.19.32.38,107,0.368699323,0.760035335,0.831591627,0.330769231,0.442743127,0.472943681
2019.04.01.19.32.38,102,0.368699323,0.760035335,0.831591627,0.330769231,0.442743127,0.472943681
2019.04.01.19.32.39,102,0.072778577,0.953542201,0.260345424,0.515384615,0.312393436,0.458192518
2019.04.01.19.32.39,126,0.072778577,0.953542201,0.260345424,0.515384615,0.312393436,0.458192518
2019.04.01.19.32.40,126,0.137652845,0.69145799,0.146182963,0.5,0.302590518,0.418603812
2019.04.01.19.32.40,124,0.137652845,0.69145799,0.146182963,0.5,0.302590518,0.418603812
2019.04.01.19.32.41,124,0.057063789,0.189223953,0.977628813,0.346153846,0.249063325,0.384671783
2019.04.01.19.32.41,104,0.057063789,0.189223953,0.977628813,0.346153846,0.249063325,0.384671783
2019.04.01.19.32.42,104,0.779993757,0.273057122,0.792265187,0.315384615,0.591144494,0.491375011
2019.04.01.19.32.42,100,0.779993757,0.273057122,0.792265187,0.315384615,0.591144494,0.491375011
2019.04.01.19.32.43,100,0.935930842,0.15565869,0.492779083,0.361538462,0.641270737,0.493591977
2019.04.01.19.32.43,106,0.935930842,0.15565869,0.492779083,0.361538462,0.641270737,0.493591977
2019.04.01.19.32.44,106,0.993222372,0.932340347,0.471782949,0.423076923,0.763946593,0.616492105
2019.04.01.19.32.44,114,0.993222372,0.932340347,0.471782949,0.423076923,0.763946593,0.616492105
2019.04.01.19.32.45,114,0.715516063,0.023466493,0.119354841,0.592307692,0.549732473,0.518737703
2019.04.01.19.32.45,136,0.715516063,0.023466493,0.119354841,0.592307692,0.549732473,0.518737703
2019.04.01.19.32.46,136,0.077578835,0.178590675,0.202711797,0.561538462,0.245381203,0.400704681
2019.04.01.19.32.46,132,0.077578835,0.178590675,0.202711797,0.561538462,0.245381203,0.400704681
2019.04.01.19.32.47,132,0.622951301,0.9649028,0.601651014,0.6,0.648131032,0.671328192
2019.04.01.19.32.47,137,0.622951301,0.9649028,0.601651014,0.6,0.648131032,0.671328192
2019.04.01.19.32.48,137,0.06474814,0.659191796,0.411539824,0.392307692,0.25713954,0.375984397
2019.04.01.19.32.48,110,0.06474814,0.659191796,0.411539824,0.392307692,0.25713954,0.375984397
2019.04.01.19.32.49,110,0.719358637,0.961939213,0.632526541,0.507692308,0.671433586,0.639560015
2019.04.01.19.32.49,125,0.719358637,0.961939213,0.632526541,0.507692308,0.671433586,0.639560015
2019.04.01.19.32.50,125,0.184615198,0.593175713,0.688735223,0.323076923,0.31742177,0.393397048
2019.04.01.19.32.50,101,0.184615198,0.593175713,0.688735223,0.323076923,0.31742177,0.393397048
2019.04.01.19.32.51,101,0.449639623,0.425674358,0.368879207,0.407692308,0.42658286,0.432442626
2019.04.01.19.32.51,112,0.449639623,0.425674358,0.368879207,0.407692308,0.42658286,0.432442626
2019.04.01.19.32.52,112,0.125961507,0.494240867,0.372315204,0.561538462,0.318097899,0.467386746
2019.04.01.19.32.52,132,0.125961507,0.494240867,0.372315204,0.561538462,0.318097899,0.467386746
2019.04.01.19.32.53,132,0.24306058,0.729663777,0.317594391,0.369230769,0.337025337,0.390756114
2019.04.01.19.32.53,107,0.24306058,0.729663777,0.317594391,0.369230769,0.337025337,0.390756114
2019.04.01.19.32.54,107,0.425309191,0.556745739,0.389902575,0.392307692,0.425011735,0.434606414
2019.04.01.19.32.54,110,0.425309191,0.556745739,0.389902575,0.392307692,0.425011735,0.434606414
2019.04.01.19.32.55,110,0.218013413,0.001294769,0.770451805,0.315384615,0.280796749,0.348530699
2019.04.01.19.32.55,100,0.218013413,0.001294769,0.770451805,0.315384615,0.280796749,0.348530699
2019.04.01.19.32.56,100,0.824971307,0.688426237,0.265301015,0.553846154,0.674012225,0.60593973
2019.04.01.19.32.56,131,0.824971307,0.688426237,0.265301015,0.553846154,0.674012225,0.60593973
2019.04.01.19.32.57,131,0.466437823,0.42649244,0.128673095,0.476923077,0.431812388,0.441391619
2019.04.01.19.32.57,121,0.466437823,0.42649244,0.128673095,0.476923077,0.431812388,0.441391619
2019.04.01.19.32.58,121,0.173369946,0.141229509,0.47020958,0.538461538,0.309367343,0.4424053
2019.04.01.19.32.58,129,0.173369946,0.141229509,0.47020958,0.538461538,0.309367343,0.4424053
2019.04.01.19.32.59,129,0.759868016,0.189369957,0.263041488,0.384615385,0.540559768,0.441136053
2019.04.01.19.32.59,109,0.759868016,0.189369957,0.263041488,0.384615385,0.540559768,0.441136053
2019.04.01.19.33.00,109,0.43227584,0.764302011,0.651847077,0.338461538,0.459291291,0.463739354
2019.04.01.19.33.00,103,0.43227584,0.764302011,0.651847077,0.338461538,0.459291291,0.463739354
2019.04.01.19.33.01,103,0.133381599,0.813653316,0.920960678,0.438461538,0.37169066,0.509262676
2019.04.01.19.33.01,116,0.133381599,0.813653316,0.920960678,0.438461538,0.37169066,0.509262676
2019.04.01.19.33.02,116,0.182088598,0.831769672,0.743564029,0.346153846,0.352423823,0.438821599
2019.04.01.19.33.02,104,0.182088598,0.831769672,0.743564029,0.346153846,0.352423823,0.438821599
2019.04.01.19.33.03,104,0.564102651,0.173001483,0.321774494,0.569230769,0.502298154,0.519925314
2019.04.01.19.33.03,133,0.564102651,0.173001483,0.321774494,0.569230769,0.502298154,0.519925314
2019.04.01.19.33.04,133,0.26439702,0.100380517,0.864988886,0.484615385,0.374120066,0.483435019
2019.04.01.19.33.04,122,0.26439702,0.100380517,0.864988886,0.484615385,0.374120066,0.483435019
2019.04.01.19.33.05,122,0.327563036,0.449055918,0.444856782,0.338461538,0.35471125,0.380223639
2019.04.01.19.33.05,103,0.327563036,0.449055918,0.444856782,0.338461538,0.35471125,0.380223639
2019.04.01.19.33.06,103,0.982837089,0.780343796,0.986715433,0.569230769,0.838893698,0.764147574
2019.04.01.19.33.06,133,0.982837089,0.780343796,0.986715433,0.569230769,0.838893698,0.764147574
2019.04.01.19.33.07,133,0.835960562,0.595075047,0.556505731,0.569230769,0.70390759,0.651713938
2019.04.01.19.33.07,133,0.835960562,0.595075047,0.556505731,0.569230769,0.70390759,0.651713938
2019.04.01.19.33.08,133,0.723087957,0.509347409,0.687478238,0.553846154,0.647380389,0.63098176
2019.04.01.19.33.08,131,0.723087957,0.509347409,0.687478238,0.553846154,0.647380389,0.63098176
2019.04.01.19.33.09,131,0.479666566,0.957190809,0.237271545,0.392307692,0.476971826,0.462627741
2019.04.01.19.33.09,110,0.479666566,0.957190809,0.237271545,0.392307692,0.476971826,0.462627741
2019.04.01.19.33.10,110,0.173918986,0.259412632,0.840436512,0.561538462,0.365405946,0.523713614
2019.04.01.19.33.10,132,0.173918986,0.259412632,0.840436512,0.561538462,0.365405946,0.523713614
2019.04.01.19.33.11,132,0.430621217,0.829540382,0.690258252,0.546153846,0.531136626,0.600309327
2019.04.01.19.33.11,130,0.430621217,0.829540382,0.690258252,0.546153846,0.531136626,0.600309327
2019.04.01.19.33.12,130,0.162081589,0.794136046,0.941602759,0.430769231,0.383845444,0.511531875
2019.04.01.19.33.12,115,0.162081589,0.794136046,0.941602759,0.430769231,0.383845444,0.511531875
2019.04.01.19.33.13,115,0.235939248,0.49063964,0.226681248,0.4,0.309701713,0.370254001
2019.04.01.19.33.13,111,0.235939248,0.49063964,0.226681248,0.4,0.309701713,0.370254001
2019.04.01.19.33.14,111,0.177626377,0.938103767,0.557390715,0.546153846,0.40220879,0.540636567
2019.04.01.19.33.14,130,0.177626377,0.938103767,0.557390715,0.546153846,0.40220879,0.540636567
2019.04.01.19.33.15,130,0.448773856,0.538644442,0.061370402,0.538461538,0.445926874,0.475901699
2019.04.01.19.33.15,129,0.448773856,0.538644442,0.061370402,0.538461538,0.445926874,0.475901699
2019.04.01.19.33.16,129,0.17087464,0.566383052,0.272868353,0.523076923,0.326285537,0.44558964
2019.04.01.19.33.16,127,0.17087464,0.566383052,0.272868353,0.523076923,0.326285537,0.44558964
2019.04.01.19.33.17,127,0.997139785,0.782255407,0.323293096,0.323076923,0.70604782,0.519993616
2019.04.01.19.33.17,101,0.997139785,0.782255407,0.323293096,0.323076923,0.70604782,0.519993616
2019.04.01.19.33.18,101,0.641881752,0.568617282,0.574470124,0.407692308,0.557557309,0.516023982
2019.04.01.19.33.18,112,0.641881752,0.568617282,0.574470124,0.407692308,0.557557309,0.516023982
2019.04.01.19.33.19,112,0.115733142,0.678273577,0.943275182,0.576923077,0.39309837,0.57861911
2019.04.01.19.33.19,134,0.115733142,0.678273577,0.943275182,0.576923077,0.39309837,0.57861911
2019.04.01.19.33.20,134,0.568979009,0.692970711,0.837801818,0.607692308,0.61987445,0.67337853
2019.04.01.19.33.20,138,0.568979009,0.692970711,0.837801818,0.607692308,0.61987445,0.67337853
2019.04.01.19.33.21,138,0.740125514,0.824033295,0.319576,0.4,0.604423687,0.518364832
2019.04.01.19.33.21,111,0.740125514,0.824033295,0.319576,0.4,0.604423687,0.518364832
2019.04.01.19.33.22,111,0.407648189,0.56335442,0.907395444,0.530769231,0.51012985,0.592435935
2019.04.01.19.33.22,128,0.407648189,0.56335442,0.907395444,0.530769231,0.51012985,0.592435935
2019.04.01.19.33.23,128,0.095930927,0.481337722,0.556058499,0.453846154,0.287858932,0.423036425
2019.04.01.19.33.23,118,0.095930927,0.481337722,0.556058499,0.453846154,0.287858932,0.423036425
2019.04.01.19.33.24,118,0.110198331,0.130475394,0.054946441,0.484615385,0.219025964,0.334098402
2019.04.01.19.33.24,122,0.110198331,0.130475394,0.054946441,0.484615385,0.219025964,0.334098402
2019.04.01.19.33.25,122,0.709240742,0.281153721,0.494215906,0.561538462,0.600618872,0.581018983
2019.04.01.19.33.25,132,0.709240742,0.281153721,0.494215906,0.561538462,0.600618872,0.581018983
2019.04.01.19.33.26,132,0.02741578,0.118878373,0.153676117,0.623076923,0.227886416,0.414268565
2019.04.01.19.33.26,140,0.02741578,0.118878373,0.153676117,0.623076923,0.227886416,0.414268565
2019.04.01.19.33.27,140,0.25700259,0.941837054,0.273901119,0.607692308,0.432382804,0.551284776
2019.04.01.19.33.27,138,0.25700259,0.941837054,0.273901119,0.607692308,0.432382804,0.551284776
2019.04.01.19.33.28,138,0.099025039,0.542156071,0.305939426,0.369230769,0.2450913,0.34144999
2019.04.01.19.33.28,107,0.099025039,0.542156071,0.305939426,0.369230769,0.2450913,0.34144999
2019.04.01.19.33.29,107,0.261789188,0.960952113,0.152729044,0.615384615,0.426878094,0.540593175
2019.04.01.19.33.29,139,0.261789188,0.960952113,0.152729044,0.615384615,0.426878094,0.540593175
2019.04.01.19.33.30,139,0.70160229,0.226981554,0.90522827,0.569230769,0.634791358,0.640341315
2019.04.01.19.33.30,133,0.70160229,0.226981554,0.90522827,0.569230769,0.634791358,0.640341315
2019.04.01.19.33.31,133,0.118420573,0.159465313,0.259381103,0.507692308,0.25340262,0.383153196
2019.04.01.19.33.31,125,0.118420573,0.159465313,0.259381103,0.507692308,0.25340262,0.383153196
2019.04.01.19.33.32,125,0.288622259,0.14434478,0.38356393,0.453846154,0.333255847,0.402001212
2019.04.01.19.33.32,118,0.288622259,0.14434478,0.38356393,0.453846154,0.333255847,0.402001212
2019.04.01.19.33.33,118,0.867414547,0.779666999,0.66815214,0.507692308,0.730796879,0.656287815
2019.04.01.19.33.33,125,0.867414547,0.779666999,0.66815214,0.507692308,0.730796879,0.656287815
2019.04.01.19.33.34,125,0.218456381,0.894587375,0.436366819,0.561538462,0.410785148,0.535528113
2019.04.01.19.33.34,132,0.218456381,0.894587375,0.436366819,0.561538462,0.410785148,0.535528113
2019.04.01.19.33.35,132,0.789300688,0.82787301,0.96824838,0.376923077,0.687339406,0.612038542
2019.04.01.19.33.35,108,0.789300688,0.82787301,0.96824838,0.376923077,0.687339406,0.612038542
2019.04.01.19.33.36,108,0.474899739,0.514062746,0.253487093,0.623076923,0.50112793,0.55825544
2019.04.01.19.33.36,140,0.474899739,0.514062746,0.253487093,0.623076923,0.50112793,0.55825544
2019.04.01.19.33.37,140,0.973548938,0.008246825,0.291489039,0.369230769,0.627517286,0.460796287
2019.04.01.19.33.37,107,0.973548938,0.008246825,0.291489039,0.369230769,0.627517286,0.460796287
2019.04.01.19.33.38,107,0.769782714,0.787136462,0.902582093,0.492307692,0.70155552,0.663442118
2019.04.01.19.33.38,123,0.769782714,0.787136462,0.902582093,0.492307692,0.70155552,0.663442118
2019.04.01.19.33.39,123,0.292382553,0.926601094,0.239746005,0.592307692,0.440518294,0.542483136
2019.04.01.19.33.39,136,0.292382553,0.926601094,0.239746005,0.592307692,0.440518294,0.542483136
2019.04.01.19.33.40,136,0.568338139,0.183483835,0.813579357,0.576923077,0.556952312,0.600206761
2019.04.01.19.33.40,134,0.568338139,0.183483835,0.813579357,0.576923077,0.556952312,0.600206761
2019.04.01.19.33.41,134,0.172230029,0.499153744,0.014147738,0.584615385,0.312829778,0.437252772
2019.04.01.19.33.41,135,0.172230029,0.499153744,0.014147738,0.584615385,0.312829778,0.437252772
2019.04.01.19.33.42,135,0.997401945,0.255183287,0.344885934,0.515384615,0.713323279,0.585962377
2019.04.01.19.33.42,126,0.997401945,0.255183287,0.344885934,0.515384615,0.713323279,0.585962377
2019.04.01.19.33.43,126,0.422684794,0.467669653,0.685981165,0.376923077,0.439784402,0.460354945
2019.04.01.19.33.43,108,0.422684794,0.467669653,0.685981165,0.376923077,0.439784402,0.460354945
2019.04.01.19.33.44,108,0.042526247,0.130127377,0.526896094,0.392307692,0.204657779,0.335937017
2019.04.01.19.33.44,110,0.042526247,0.130127377,0.526896094,0.392307692,0.204657779,0.335937017
2019.04.01.19.33.45,110,0.682596314,0.590371323,0.659371718,0.469230769,0.607041692,0.576000615
2019.04.01.19.33.45,120,0.682596314,0.590371323,0.659371718,0.469230769,0.607041692,0.576000615
2019.04.01.19.33.46,120,0.404904249,0.411278397,0.89588031,0.338461538,0.434706457,0.459567659
2019.04.01.19.33.46,103,0.404904249,0.411278397,0.89588031,0.338461538,0.434706457,0.459567659
2019.04.01.19.33.47,103,0.442674424,0.300323623,0.998141407,0.346153846,0.455029869,0.475980766
2019.04.01.19.33.47,104,0.442674424,0.300323623,0.998141407,0.346153846,0.455029869,0.475980766
2019.04.01.19.33.48,104,0.265743075,0.302167668,0.361521407,0.461538462,0.337701984,0.41451667
2019.04.01.19.33.48,119,0.265743075,0.302167668,0.361521407,0.461538462,0.337701984,0.41451667
2019.04.01.19.33.49,119,0.530856,0.277911512,0.026818914,0.469230769,0.436670273,0.41952365
2019.04.01.19.33.49,120,0.530856,0.277911512,0.026818914,0.469230769,0.436670273,0.41952365
2019.04.01.19.33.50,120,0.058591935,0.236473798,0.541732807,0.346153846,0.210962782,0.324317995
2019.04.01.19.33.50,104,0.058591935,0.236473798,0.541732807,0.346153846,0.210962782,0.324317995
2019.04.01.19.33.51,104,0.957017336,0.444000616,0.583995798,0.461538462,0.719769848,0.600325976
2019.04.01.19.33.51,119,0.957017336,0.444000616,0.583995798,0.461538462,0.719769848,0.600325976
2019.04.01.19.33.52,119,0.344376001,0.905777571,0.68760707,0.323076923,0.428449542,0.456440172
2019.04.01.19.33.52,101,0.344376001,0.905777571,0.68760707,0.323076923,0.428449542,0.456440172
2019.04.01.19.33.53,101,0.622642546,0.040475221,0.475834118,0.561538462,0.531413745,0.536874226
2019.04.01.19.33.53,132,0.622642546,0.040475221,0.475834118,0.561538462,0.531413745,0.536874226
2019.04.01.19.33.54,132,0.603539621,0.015933551,0.698623031,0.484615385,0.518610084,0.517863965
2019.04.01.19.33.54,122,0.603539621,0.015933551,0.698623031,0.484615385,0.518610084,0.517863965
2019.04.01.19.33.55,122,0.783541768,0.407334176,0.501125904,0.469230769,0.623386123,0.554149118
2019.04.01.19.33.55,120,0.783541768,0.407334176,0.501125904,0.469230769,0.623386123,0.554149118
2019.04.01.19.33.56,120,0.759950798,0.941142013,0.82421028,0.407692308,0.678818321,0.614351288
2019.04.01.19.33.56,112,0.759950798,0.941142013,0.82421028,0.407692308,0.678818321,0.614351288
2019.04.01.19.33.57,112,0.300195963,0.006323506,0.04651247,0.623076923,0.342304656,0.441494567
2019.04.01.19.33.57,140,0.300195963,0.006323506,0.04651247,0.623076923,0.342304656,0.441494567
2019.04.01.19.33.58,140,0.105116758,0.045907504,0.486575213,0.515384615,0.260422035,0.407831153
2019.04.01.19.33.58,126,0.105116758,0.045907504,0.486575213,0.515384615,0.260422035,0.407831153
2019.04.01.19.33.59,126,0.727529447,0.498553329,0.646475151,0.338461538,0.579806033,0.495409418
2019.04.01.19.33.59,103,0.727529447,0.498553329,0.646475151,0.338461538,0.579806033,0.495409418
2019.04.01.19.34.00,103,0.475554649,0.989570473,0.689547607,0.607692308,0.587996825,0.662115503
2019.04.01.19.34.00,138,0.475554649,0.989570473,0.689547607,0.607692308,0.587996825,0.662115503
2019.04.01.19.34.01,138,0.844307924,0.754378251,0.515905543,0.484615385,0.694566957,0.612454472
2019.04.01.19.34.01,122,0.844307924,0.754378251,0.515905543,0.484615385,0.694566957,0.612454472
2019.04.01.19.34.02,122,0.503880355,0.743823568,0.875882625,0.446153846,0.547756951,0.574233129
2019.04.01.19.34.02,117,0.503880355,0.743823568,0.875882625,0.446153846,0.547756951,0.574233129
2019.04.01.19.34.03,117,0.618878351,0.106319606,0.422062057,0.353846154,0.468431188,0.410024632
2019.04.01.19.34.03,105,0.618878351,0.106319606,0.422062057,0.353846154,0.468431188,0.410024632
2019.04.01.19.34.04,105,0.54123208,0.692316629,0.095829509,0.492307692,0.497122961,0.487237121
2019.04.01.19.34.04,123,0.54123208,0.692316629,0.095829509,0.492307692,0.497122961,0.487237121
2019.04.01.19.34.05,123,0.261683423,0.867461991,0.449389034,0.346153846,0.366372968,0.414183547
2019.04.01.19.34.05,104,0.261683423,0.867461991,0.449389034,0.346153846,0.366372968,0.414183547
2019.04.01.19.34.06,104,0.855109131,0.501707048,0.130913312,0.6,0.670816602,0.600829528
2019.04.01.19.34.06,137,0.855109131,0.501707048,0.130913312,0.6,0.670816602,0.600829528
2019.04.01.19.34.07,137,0.73840155,0.086123409,0.351713716,0.353846154,0.519138334,0.421357401
2019.04.01.19.34.07,105,0.73840155,0.086123409,0.351713716,0.353846154,0.519138334,0.421357401
2019.04.01.19.34.08,105,0.881289232,0.90634303,0.594033814,0.6,0.7706823,0.715997221
2019.04.01.19.34.08,137,0.881289232,0.90634303,0.594033814,0.6,0.7706823,0.715997221
2019.04.01.19.34.09,137,0.822519107,0.528072958,0.603319277,0.346153846,0.628244931,0.515501316
2019.04.01.19.34.09,104,0.822519107,0.528072958,0.603319277,0.346153846,0.628244931,0.515501316
2019.04.01.19.34.10,104,0.696870957,0.881077162,0.511866437,0.446153846,0.621575992,0.571954181
2019.04.01.19.34.10,117,0.696870957,0.881077162,0.511866437,0.446153846,0.621575992,0.571954181
2019.04.01.19.34.11,117,0.93645459,0.941474411,0.317461406,0.561538462,0.762582415,0.665980647
2019.04.01.19.34.12,132,0.93645459,0.941474411,0.317461406,0.561538462,0.762582415,0.665980647
2019.04.01.19.34.12,132,0.899234093,0.684842181,0.78587373,0.607692308,0.77899633,0.730827481
2019.04.01.19.34.13,138,0.899234093,0.684842181,0.78587373,0.607692308,0.77899633,0.730827481
2019.04.01.19.34.13,138,0.47179806,0.167811148,0.981650022,0.369230769,0.461614378,0.479926692
2019.04.01.19.34.14,107,0.47179806,0.167811148,0.981650022,0.369230769,0.461614378,0.479926692
2019.04.01.19.34.14,107,0.460717328,0.906816106,0.171325152,0.553846154,0.504326636,0.540831541
2019.04.01.19.34.15,131,0.460717328,0.906816106,0.171325152,0.553846154,0.504326636,0.540831541
