TS,HR Raw,Smile,Raise Brow,Clench,Normalized HR,Pleasure,Arousal
2019.04.01.18.49.35,74,0.702186429,0.047446453,0.935775106,0.115384615,0.617674224,0.283535738
2019.04.01.18.49.35,85,0.702186429,0.047446453,0.935775106,0.2,0.634597301,0.330074199
2019.04.01.18.49.36,85,0.095869026,0.501100831,0.021316167,0.2,0.209460101,0.223004494
2019.04.01.18.49.36,78,0.095869026,0.501100831,0.021316167,0.146153846,0.198690871,0.193389109
2019.04.01.18.49.37,78,0.666538258,0.87505972,0.454273449,0.146153846,0.716246838,0.390191402
2019.04.01.18.49.37,67,0.666538258,0.87505972,0.454273449,0.061538462,0.699323762,0.343652941
2019.04.01.18.49.38,67,0.419560333,0.774704067,0.804818738,0.061538462,0.541422613,0.351465811
2019.04.01.18.49.38,86,0.419560333,0.774704067,0.804818738,0.207692308,0.570653382,0.431850427
2019.04.01.18.49.39,86,0.428137153,0.19589602,0.146200474,0.207692308,0.39503372,0.21815376
2019.04.01.18.49.39,85,0.428137153,0.19589602,0.146200474,0.2,0.393495259,0.21392299
2019.04.01.18.49.40,85,0.501985293,0.263213498,0.202563507,0.2,0.464288755,0.243225755
2019.04.01.18.49.40,87,0.501985293,0.263213498,0.202563507,0.215384615,0.467365678,0.251687293
2019.04.01.18.49.41,87,0.120764615,0.766755091,0.798845655,0.215384615,0.360847738,0.403715867
2019.04.01.18.49.41,80,0.120764615,0.766755091,0.798845655,0.161538462,0.350078507,0.374100482
2019.04.01.18.49.42,80,0.404200228,0.839564852,0.0762367,0.161538462,0.490784493,0.308614652
2019.04.01.18.49.42,75,0.404200228,0.839564852,0.0762367,0.123076923,0.483092185,0.287460806
2019.04.01.18.49.43,75,0.233058667,0.042557769,0.267029629,0.123076923,0.222970968,0.139564172
2019.04.01.18.49.43,63,0.233058667,0.042557769,0.267029629,0.030769231,0.204509429,0.088794942
2019.04.01.18.49.44,63,0.514731364,0.519646963,0.156030487,0.030769231,0.485998242,0.195730179
2019.04.01.18.49.44,87,0.514731364,0.519646963,0.156030487,0.215384615,0.522921319,0.297268641
2019.04.01.18.49.45,87,0.035658388,0.338332619,0.182982525,0.215384615,0.154002571,0.21714128
2019.04.01.18.49.45,98,0.035658388,0.338332619,0.182982525,0.3,0.170925648,0.263679741
2019.04.01.18.49.46,98,0.036389262,0.694500224,0.617248248,0.3,0.286097353,0.400126208
2019.04.01.18.49.46,83,0.036389262,0.694500224,0.617248248,0.184615385,0.26302043,0.33666467
2019.04.01.18.49.47,83,0.480752907,0.495040161,0.607698167,0.184615385,0.533227961,0.339776509
2019.04.01.18.49.47,67,0.480752907,0.495040161,0.607698167,0.061538462,0.508612576,0.272084202
2019.04.01.18.49.48,67,0.765945749,0.33648572,0.461130095,0.061538462,0.66187987,0.246907387
2019.04.01.18.49.48,78,0.765945749,0.33648572,0.461130095,0.146153846,0.678802947,0.293445849
2019.04.01.18.49.49,78,0.723856229,0.205495222,0.142935044,0.146153846,0.591322678,0.215309539
2019.04.01.18.49.49,66,0.723856229,0.205495222,0.142935044,0.053846154,0.57286114,0.164540308
2019.04.01.18.49.50,66,0.907206465,0.21055488,0.699905705,0.053846154,0.757915303,0.267432863
2019.04.01.18.49.50,60,0.907206465,0.21055488,0.699905705,0.007692308,0.748684533,0.242048247
2019.04.01.18.49.51,60,0.346787118,0.820179876,0.708237541,0.007692308,0.479149173,0.309181087
2019.04.01.18.49.51,80,0.346787118,0.820179876,0.708237541,0.161538462,0.509918404,0.393796472
2019.04.01.18.49.52,80,0.704510991,0.892693573,0.535100145,0.161538462,0.757514115,0.418100989
2019.04.01.18.49.52,68,0.704510991,0.892693573,0.535100145,0.069230769,0.739052577,0.367331759
2019.04.01.18.49.53,68,0.942675471,0.951483593,0.95440552,0.069230769,0.959456254,0.465802017
2019.04.01.18.49.53,95,0.942675471,0.951483593,0.95440552,0.276923077,1.000994715,0.580032786
2019.04.01.18.49.54,95,0.217825514,0.456930594,0.35939233,0.276923077,0.335187827,0.319385212
2019.04.01.18.49.54,72,0.217825514,0.456930594,0.35939233,0.1,0.299803212,0.22207752
2019.04.01.18.49.55,72,0.411143634,0.520122002,0.131689875,0.1,0.424993932,0.219892245
2019.04.01.18.49.55,71,0.411143634,0.520122002,0.131689875,0.092307692,0.42345547,0.215661476
2019.04.01.18.49.56,71,0.028634228,0.999833266,0.448167653,0.092307692,0.283288916,0.320824455
2019.04.01.18.49.57,74,0.028634228,0.999833266,0.448167653,0.115384615,0.287904301,0.333516762
2019.04.01.18.49.57,74,0.620598886,0.80631741,0.589458404,0.115384615,0.677705466,0.37520367
2019.04.01.18.49.58,65,0.620598886,0.80631741,0.589458404,0.046153846,0.663859312,0.337126747
2019.04.01.18.49.58,65,0.870733851,0.44266791,0.863468719,0.046153846,0.793624919,0.33051189
2019.04.01.18.49.59,93,0.870733851,0.44266791,0.863468719,0.261538462,0.836701842,0.448973429
2019.04.01.18.49.59,93,6.36E-04,0.525662399,0.062859308,0.261538462,0.164171435,0.258471149
2019.04.01.18.50.00,91,6.36E-04,0.525662399,0.062859308,0.246153846,0.161094512,0.25000961
2019.04.01.18.50.00,91,0.776418732,0.923054285,0.491547609,0.246153846,0.8264895,0.471369487
2019.04.01.18.50.01,89,0.776418732,0.923054285,0.491547609,0.230769231,0.823412577,0.462907948
2019.04.01.18.50.01,89,0.692951788,0.006302688,0.305504409,0.230769231,0.563031076,0.243304455
2019.04.01.18.50.02,64,0.692951788,0.006302688,0.305504409,0.038461538,0.524569538,0.137535224
2019.04.01.18.50.02,64,0.474699493,0.232545266,0.14203762,0.038461538,0.400694768,0.136438492
2019.04.01.18.50.03,60,0.474699493,0.232545266,0.14203762,0.007692308,0.394540922,0.119515415
2019.04.01.18.50.03,60,0.339190766,0.737127305,0.916361738,0.007692308,0.478033633,0.323029568
2019.04.01.18.50.04,62,0.339190766,0.737127305,0.916361738,0.023076923,0.481110556,0.331491106
2019.04.01.18.50.04,62,0.090504078,0.514806355,0.64462422,0.023076923,0.235391932,0.221397619
2019.04.01.18.50.05,66,0.090504078,0.514806355,0.64462422,0.053846154,0.241545778,0.238320696
2019.04.01.18.50.05,66,0.229025505,0.555554463,0.546818498,0.053846154,0.336879826,0.245651602
2019.04.01.18.50.06,84,0.229025505,0.555554463,0.546818498,0.192307692,0.364572134,0.321805448
2019.04.01.18.50.06,84,0.795937432,0.25600036,0.290991722,0.192307692,0.675916985,0.280211804
2019.04.01.18.50.07,77,0.795937432,0.25600036,0.290991722,0.138461538,0.665147754,0.250596419
2019.04.01.18.50.07,77,0.127271128,0.540927544,0.690318935,0.138461538,0.2939995,0.300614308
2019.04.01.18.50.08,86,0.127271128,0.540927544,0.690318935,0.207692308,0.307845654,0.338691231
2019.04.01.18.50.08,86,0.257067382,0.458308094,0.174937698,0.207692308,0.330641018,0.257839781
2019.04.01.18.50.09,69,0.257067382,0.458308094,0.174937698,0.076923077,0.304487172,0.185916704
2019.04.01.18.50.09,69,0.162885675,0.696291446,0.281914878,0.076923077,0.296854365,0.240141781
2019.04.01.18.50.10,63,0.162885675,0.696291446,0.281914878,0.030769231,0.287623596,0.214757165
2019.04.01.18.50.10,63,0.724649397,0.301396164,0.779558796,0.030769231,0.651643536,0.266601069
2019.04.01.18.50.11,83,0.724649397,0.301396164,0.779558796,0.184615385,0.682412767,0.351216453
2019.04.01.18.50.11,83,0.087567775,0.125987817,0.571546984,0.184615385,0.180572782,0.22122485
2019.04.01.18.50.12,71,0.087567775,0.125987817,0.571546984,0.092307692,0.162111243,0.170455619
2019.04.01.18.50.12,71,0.656936613,0.844742684,0.51027554,0.092307692,0.698293258,0.36195276
2019.04.01.18.50.13,82,0.656936613,0.844742684,0.51027554,0.176923077,0.715216335,0.408491221
2019.04.01.18.50.13,82,0.655276308,0.430362324,0.534700087,0.176923077,0.633620505,0.329112801
2019.04.01.18.50.14,64,0.655276308,0.430362324,0.534700087,0.038461538,0.605928197,0.252958955
2019.04.01.18.50.14,64,0.13237593,0.800019418,0.305895755,0.038461538,0.290948918,0.240279686
2019.04.01.18.50.15,81,0.13237593,0.800019418,0.305895755,0.169230769,0.317102764,0.312202763
2019.04.01.18.50.15,81,0.833700774,0.514821575,0.470774539,0.169230769,0.767478465,0.350027496
2019.04.01.18.50.16,98,0.833700774,0.514821575,0.470774539,0.3,0.793632311,0.421950573
2019.04.01.18.50.16,98,0.80896776,0.249167888,0.529083863,0.3,0.729019396,0.375092933
2019.04.01.18.50.17,90,0.80896776,0.249167888,0.529083863,0.238461538,0.716711704,0.341246779
2019.04.01.18.50.17,90,0.050239948,0.039383543,0.56294185,0.238461538,0.147031165,0.228495827
2019.04.01.18.50.18,71,0.050239948,0.039383543,0.56294185,0.092307692,0.117800396,0.148111212
2019.04.01.18.50.18,71,0.888735995,0.478106544,0.237806861,0.092307692,0.75997873,0.270935168
2019.04.01.18.50.19,76,0.888735995,0.478106544,0.237806861,0.130769231,0.767671038,0.292089014
2019.04.01.18.50.19,76,0.919672866,0.687501471,0.985369766,0.130769231,0.905962123,0.449196123
2019.04.01.18.50.20,90,0.919672866,0.687501471,0.985369766,0.238461538,0.927500585,0.508426892
2019.04.01.18.50.20,90,0.787272002,0.210934832,0.705923084,0.238461538,0.711561984,0.357956475
2019.04.01.18.50.21,76,0.787272002,0.210934832,0.705923084,0.130769231,0.690023522,0.298725706
2019.04.01.18.50.21,76,0.283686436,0.192601792,0.040753894,0.130769231,0.267330099,0.144925163
2019.04.01.18.50.22,77,0.283686436,0.192601792,0.040753894,0.138461538,0.268868561,0.149155932
2019.04.01.18.50.22,77,0.901838139,0.078814749,0.713940506,0.138461538,0.746136005,0.289191686
2019.04.01.18.50.23,94,0.901838139,0.078814749,0.713940506,0.269230769,0.772289851,0.361114763
2019.04.01.18.50.23,94,0.632618523,0.313072968,0.606354443,0.269230769,0.619929158,0.364906535
2019.04.01.18.50.24,80,0.632618523,0.313072968,0.606354443,0.161538462,0.598390696,0.305675766
2019.04.01.18.50.24,80,0.298335744,0.517824625,0.574117782,0.161538462,0.402119417,0.308362321
2019.04.01.18.50.25,98,0.298335744,0.517824625,0.574117782,0.3,0.429811724,0.384516167
2019.04.01.18.50.25,98,0.475348143,0.377737401,0.519208649,0.3,0.520212045,0.365963592
2019.04.01.18.50.26,81,0.475348143,0.377737401,0.519208649,0.169230769,0.494058199,0.294040515
2019.04.01.18.50.26,81,0.810753726,0.136933998,0.331837992,0.169230769,0.661944361,0.251314794
2019.04.01.18.50.27,75,0.810753726,0.136933998,0.331837992,0.123076923,0.652713592,0.225930179
2019.04.01.18.50.27,75,0.125623603,0.441036254,0.14718465,0.123076923,0.215477622,0.190539616
2019.04.01.18.50.28,77,0.125623603,0.441036254,0.14718465,0.138461538,0.218554545,0.199001155
2019.04.01.18.50.28,77,0.58986903,0.885449482,0.093669081,0.138461538,0.627057433,0.326281008
2019.04.01.18.50.29,79,0.58986903,0.885449482,0.093669081,0.153846154,0.630134356,0.334742546
2019.04.01.18.50.29,79,0.179903286,0.564188392,0.287616195,0.153846154,0.298300829,0.258585821
2019.04.01.18.50.30,87,0.179903286,0.564188392,0.287616195,0.215384615,0.310608521,0.292431975
2019.04.01.18.50.30,87,0.266890745,0.903889361,0.307311674,0.215384615,0.441409484,0.372025236
2019.04.01.18.50.31,65,0.266890745,0.903889361,0.307311674,0.046153846,0.40756333,0.278948313
2019.04.01.18.50.31,65,0.030995004,0.256722651,0.779661909,0.046153846,0.160237993,0.196777932
2019.04.01.18.50.32,89,0.030995004,0.256722651,0.779661909,0.230769231,0.19716107,0.298316394
2019.04.01.18.50.32,89,0.315432868,0.085137417,0.392640801,0.230769231,0.323248417,0.234389967
2019.04.01.18.50.33,89,0.315432868,0.085137417,0.392640801,0.230769231,0.323248417,0.234389967
2019.04.01.18.50.33,89,0.330465257,0.42576125,0.267790744,0.230769231,0.38941085,0.285290464
2019.04.01.18.50.34,61,0.330465257,0.42576125,0.267790744,0.015384615,0.346333927,0.166828926
2019.04.01.18.50.34,61,0.522222059,0.230207663,0.186313989,0.015384615,0.433305296,0.134672375
2019.04.01.18.50.35,85,0.522222059,0.230207663,0.186313989,0.2,0.470228373,0.236210837
2019.04.01.18.50.35,85,0.988788373,0.705289813,0.34941954,0.2,0.908151778,0.402349731
2019.04.01.18.50.36,78,0.988788373,0.705289813,0.34941954,0.146153846,0.897382547,0.372734346
2019.04.01.18.50.36,78,0.219822997,0.416538573,0.219704342,0.146153846,0.288385016,0.218630281
2019.04.01.18.50.37,70,0.219822997,0.416538573,0.219704342,0.084615385,0.276077324,0.184784127
2019.04.01.18.50.37,70,0.501654716,0.06146672,0.413101087,0.084615385,0.421684831,0.17096244
2019.04.01.18.50.38,90,0.501654716,0.06146672,0.413101087,0.238461538,0.452454062,0.255577825
2019.04.01.18.50.38,90,0.090903634,0.913642788,0.486932817,0.238461538,0.342746691,0.39601269
2019.04.01.18.50.39,80,0.090903634,0.913642788,0.486932817,0.161538462,0.327362076,0.353704998
2019.04.01.18.50.39,80,0.448371343,0.768656913,0.663628199,0.161538462,0.566261835,0.386958901
2019.04.01.18.50.40,78,0.448371343,0.768656913,0.663628199,0.146153846,0.563184912,0.378497362
2019.04.01.18.50.40,78,0.597228249,0.021639227,0.031805457,0.146153846,0.454798935,0.149206104
2019.04.01.18.50.41,64,0.597228249,0.021639227,0.031805457,0.038461538,0.433260473,0.089975335
2019.04.01.18.50.41,64,0.962426384,0.706549625,0.633006499,0.038461538,0.886001351,0.353657384
2019.04.01.18.50.42,84,0.962426384,0.706549625,0.633006499,0.192307692,0.916770582,0.438272769
2019.04.01.18.50.42,84,0.768843162,0.16941004,0.120195257,0.192307692,0.622553285,0.234564844
2019.04.01.18.50.43,92,0.768843162,0.16941004,0.120195257,0.253846154,0.634860978,0.268410997
2019.04.01.18.50.43,92,0.970892738,0.390504137,0.33451088,0.253846154,0.841946063,0.364982118
2019.04.01.18.50.44,93,0.970892738,0.390504137,0.33451088,0.261538462,0.843484525,0.369212887
2019.04.01.18.50.44,93,0.625041856,0.587575397,0.115669958,0.261538462,0.618919067,0.341215913
2019.04.01.18.50.45,77,0.625041856,0.587575397,0.115669958,0.138461538,0.594303682,0.273523605
2019.04.01.18.50.45,77,0.904749027,0.603461574,0.415696225,0.138461538,0.823278564,0.349675497
2019.04.01.18.50.46,78,0.904749027,0.603461574,0.415696225,0.146153846,0.824817025,0.353906267
2019.04.01.18.50.46,78,0.880435159,0.784676107,0.982957094,0.146153846,0.900766312,0.472806917
2019.04.01.18.50.47,98,0.880435159,0.784676107,0.982957094,0.3,0.931535542,0.557422301
2019.04.01.18.50.47,98,0.767367352,0.187121058,0.102032558,0.3,0.644784614,0.294465831
2019.04.01.18.50.48,73,0.767367352,0.187121058,0.102032558,0.107692308,0.606323076,0.1886966
2019.04.01.18.50.48,73,0.818660925,0.449308796,0.901885919,0.107692308,0.77465146,0.366241509
2019.04.01.18.50.49,61,0.818660925,0.449308796,0.901885919,0.015384615,0.756189922,0.315472278
2019.04.01.18.50.49,61,0.503533923,0.908937228,0.914393754,0.015384615,0.62877749,0.377761439
2019.04.01.18.50.50,100,0.503533923,0.908937228,0.914393754,0.315384615,0.68877749,0.542761439
2019.04.01.18.50.50,100,0.483150909,0.494279324,0.905010797,0.315384615,0.590639504,0.456384114
2019.04.01.18.50.51,94,0.483150909,0.494279324,0.905010797,0.269230769,0.581408734,0.430999498
2019.04.01.18.50.51,94,0.54884426,0.890190521,0.762399963,0.269230769,0.692315237,0.495359448
2019.04.01.18.50.52,97,0.54884426,0.890190521,0.762399963,0.292307692,0.696930621,0.508051755
2019.04.01.18.50.52,97,0.453355021,0.109825028,0.843684096,0.292307692,0.482143468,0.354622353
2019.04.01.18.50.53,74,0.453355021,0.109825028,0.843684096,0.115384615,0.446758853,0.257314661
2019.04.01.18.50.53,74,0.985294014,0.662635894,0.927542603,0.115384615,0.938064172,0.433649509
2019.04.01.18.50.54,60,0.985294014,0.662635894,0.927542603,0.007692308,0.91652571,0.37441874
2019.04.01.18.50.54,60,0.566672154,0.274765596,0.870755904,0.007692308,0.540237679,0.24646449
2019.04.01.18.50.55,100,0.566672154,0.274765596,0.870755904,0.315384615,0.601776141,0.415695259
2019.04.01.18.50.55,100,0.40246202,0.634948791,0.520875777,0.315384615,0.523877673,0.418828865
2019.04.01.18.50.56,85,0.40246202,0.634948791,0.520875777,0.2,0.50080075,0.355367327
2019.04.01.18.50.56,85,0.38733893,0.087614303,0.878986027,0.2,0.416558714,0.298104658
2019.04.01.18.50.57,85,0.38733893,0.087614303,0.878986027,0.2,0.416558714,0.298104658
2019.04.01.18.50.57,85,0.906790681,0.100301548,0.211944022,0.2,0.716008189,0.252530981
2019.04.01.18.50.58,87,0.906790681,0.100301548,0.211944022,0.215384615,0.719085112,0.26099252
2019.04.01.18.50.58,87,0.486778177,0.780690121,0.44205737,0.215384615,0.584165408,0.389585986
2019.04.01.18.50.59,87,0.486778177,0.780690121,0.44205737,0.215384615,0.584165408,0.389585986
2019.04.01.18.50.59,87,0.660751427,0.509791289,0.439912598,0.215384615,0.65155244,0.352481829
2019.04.01.18.51.00,61,0.660751427,0.509791289,0.439912598,0.015384615,0.61155244,0.242481829
2019.04.01.18.51.00,61,0.833989278,0.155946541,0.48770317,0.015384615,0.666829043,0.19620525
2019.04.01.18.51.01,70,0.833989278,0.155946541,0.48770317,0.084615385,0.680675197,0.234282173
2019.04.01.18.51.01,70,0.009089179,0.839263615,0.613273211,0.084615385,0.252465546,0.307291084
2019.04.01.18.51.02,93,0.009089179,0.839263615,0.613273211,0.261538462,0.287850162,0.404598776
2019.04.01.18.51.02,93,0.326805752,0.036224476,0.165288184,0.261538462,0.304845432,0.208564852
2019.04.01.18.51.03,75,0.326805752,0.036224476,0.165288184,0.123076923,0.277153125,0.132411006
2019.04.01.18.51.03,75,0.124636681,0.602510828,0.713355174,0.123076923,0.303698744,0.307661418
2019.04.01.18.51.04,66,0.124636681,0.602510828,0.713355174,0.053846154,0.289852591,0.269584494
2019.04.01.18.51.04,66,0.165608164,0.890595515,0.755073641,0.053846154,0.380321413,0.33755635
2019.04.01.18.51.05,71,0.165608164,0.890595515,0.755073641,0.092307692,0.388013721,0.358710196
2019.04.01.18.51.05,71,0.594582517,0.902168066,0.48628683,0.092307692,0.663731597,0.36360412
2019.04.01.18.51.06,67,0.594582517,0.902168066,0.48628683,0.061538462,0.657577751,0.346681043
2019.04.01.18.51.06,67,0.090040514,0.097523523,0.598632025,0.061538462,0.154703959,0.152149714
2019.04.01.18.51.07,75,0.090040514,0.097523523,0.598632025,0.123076923,0.167011652,0.185995867
2019.04.01.18.51.07,75,0.526496842,0.942365702,0.776037769,0.123076923,0.659240091,0.425220798
2019.04.01.18.51.08,82,0.526496842,0.942365702,0.776037769,0.176923077,0.670009322,0.454836182
2019.04.01.18.51.08,82,0.107508704,0.206014273,0.339304465,0.176923077,0.185774009,0.200157087
2019.04.01.18.51.09,64,0.107508704,0.206014273,0.339304465,0.038461538,0.158081701,0.124003241
2019.04.01.18.51.09,64,0.235492008,0.885467431,0.264251674,0.038461538,0.376055367,0.261434284
2019.04.01.18.51.10,70,0.235492008,0.885467431,0.264251674,0.084615385,0.385286136,0.286818899
2019.04.01.18.51.10,70,0.070292334,0.631351616,0.198989148,0.084615385,0.212296949,0.20968639
2019.04.01.18.51.11,80,0.070292334,0.631351616,0.198989148,0.161538462,0.227681564,0.251994083
2019.04.01.18.51.11,80,0.883266042,0.860559337,0.874525737,0.161538462,0.910158363,0.480463486
2019.04.01.18.51.12,63,0.883266042,0.860559337,0.874525737,0.030769231,0.884004517,0.408540409
2019.04.01.18.51.12,63,0.479929367,0.696193485,0.577110432,0.030769231,0.539054143,0.290721275
2019.04.01.18.51.13,82,0.479929367,0.696193485,0.577110432,0.176923077,0.568284912,0.371105891
2019.04.01.18.51.13,82,0.512590919,0.037903842,0.12272642,0.176923077,0.414051669,0.174556516
2019.04.01.18.51.14,66,0.512590919,0.037903842,0.12272642,0.053846154,0.389436284,0.106864208
2019.04.01.18.51.14,66,0.758743814,0.529981439,0.112781597,0.053846154,0.659164348,0.228403293
2019.04.01.18.51.15,96,0.758743814,0.529981439,0.112781597,0.284615385,0.705318194,0.35532637
2019.04.01.18.51.15,96,0.598678555,0.169924196,0.785528233,0.284615385,0.588535728,0.368220391
2019.04.01.18.51.16,97,0.598678555,0.169924196,0.785528233,0.292307692,0.590074189,0.37245116
2019.04.01.18.51.16,97,0.050875833,0.921551116,0.886446195,0.292307692,0.367029464,0.483133967
2019.04.01.18.51.17,76,0.050875833,0.921551116,0.886446195,0.130769231,0.334721772,0.394287813
2019.04.01.18.51.17,76,0.69933624,0.247509207,0.347921157,0.130769231,0.599983171,0.243546716
2019.04.01.18.51.18,90,0.69933624,0.247509207,0.347921157,0.238461538,0.621521633,0.302777485
2019.04.01.18.51.18,90,0.919052847,0.687762664,0.452112422,0.238461538,0.873793076,0.428428527
2019.04.01.18.51.19,74,0.919052847,0.687762664,0.452112422,0.115384615,0.849177691,0.360736219
2019.04.01.18.51.19,74,0.793699728,0.13309686,0.048524188,0.115384615,0.610138523,0.176729511
2019.04.01.18.51.20,97,0.793699728,0.13309686,0.048524188,0.292307692,0.645523139,0.274037204
2019.04.01.18.51.20,97,0.925603369,0.170849328,0.015230023,0.292307692,0.742076765,0.289783937
2019.04.01.18.51.21,85,0.925603369,0.170849328,0.015230023,0.2,0.723615226,0.239014706
2019.04.01.18.51.21,85,0.773222693,0.389229701,0.060327856,0.2,0.665134611,0.274217388
2019.04.01.18.51.22,77,0.773222693,0.389229701,0.060327856,0.138461538,0.652826919,0.240371234
2019.04.01.18.51.22,77,0.318855405,0.585088982,0.160997553,0.138461538,0.384008643,0.249206816
2019.04.01.18.51.23,76,0.318855405,0.585088982,0.160997553,0.130769231,0.382470181,0.244976047
2019.04.01.18.51.23,76,0.018702802,0.221083663,0.837951498,0.130769231,0.16725769,0.243702814
2019.04.01.18.51.24,78,0.018702802,0.221083663,0.837951498,0.146153846,0.170334613,0.252164353
2019.04.01.18.51.24,78,0.114271941,0.759454997,0.45260289,0.146153846,0.306372416,0.311593242
2019.04.01.18.51.25,76,0.114271941,0.759454997,0.45260289,0.130769231,0.303295493,0.303131704
2019.04.01.18.51.25,76,0.661064307,0.027934619,0.21414031,0.130769231,0.515899816,0.175737478
2019.04.01.18.51.26,76,0.661064307,0.027934619,0.21414031,0.130769231,0.515899816,0.175737478
2019.04.01.18.51.26,76,0.991004631,0.40197149,0.830427209,0.130769231,0.883294107,0.375981919
2019.04.01.18.51.27,100,0.991004631,0.40197149,0.830427209,0.315384615,0.920217184,0.477520381
2019.04.01.18.51.27,100,0.988763504,0.653575332,0.481981811,0.315384615,0.934124623,0.475350227
2019.04.01.18.51.28,87,0.988763504,0.653575332,0.481981811,0.215384615,0.914124623,0.420350227
2019.04.01.18.51.28,87,0.306123767,0.699366683,0.331367142,0.215384615,0.430373611,0.338652323
2019.04.01.18.51.29,73,0.306123767,0.699366683,0.331367142,0.107692308,0.408835149,0.279421554
2019.04.01.18.51.29,73,0.096393554,0.221557888,0.32678321,0.107692308,0.166003848,0.162199184
2019.04.01.18.51.30,89,0.096393554,0.221557888,0.32678321,0.230769231,0.190619233,0.229891491
2019.04.01.18.51.30,89,0.901576017,0.89751059,0.963241874,0.230769231,0.953083364,0.541069078
2019.04.01.18.51.31,92,0.901576017,0.89751059,0.963241874,0.253846154,0.957698748,0.553761385
2019.04.01.18.51.31,92,0.542814968,0.412724314,0.883938767,0.253846154,0.601678448,0.409032559
2019.04.01.18.51.32,64,0.542814968,0.412724314,0.883938767,0.038461538,0.558601525,0.290571021
2019.04.01.18.51.32,64,0.597145377,0.880571638,0.111375714,0.038461538,0.612945971,0.273689068
2019.04.01.18.51.33,66,0.597145377,0.880571638,0.111375714,0.053846154,0.616022894,0.282150607
2019.04.01.18.51.33,66,0.869250701,0.704044185,0.754632523,0.053846154,0.835516811,0.37054417
2019.04.01.18.51.34,62,0.869250701,0.704044185,0.754632523,0.023076923,0.829362965,0.353621093
2019.04.01.18.51.34,62,0.998030092,0.644243322,0.842836998,0.023076923,0.916368813,0.367769531
2019.04.01.18.51.35,71,0.998030092,0.644243322,0.842836998,0.092307692,0.930214967,0.405846454
2019.04.01.18.51.35,71,0.672418001,0.65168204,0.756915466,0.092307692,0.695182094,0.361884759
2019.04.01.18.51.36,63,0.672418001,0.65168204,0.756915466,0.030769231,0.682874401,0.328038605
2019.04.01.18.51.36,63,0.803388974,0.949432868,0.291743202,0.030769231,0.787587022,0.330910028
2019.04.01.18.51.37,67,0.803388974,0.949432868,0.291743202,0.061538462,0.793740868,0.347833105
2019.04.01.18.51.37,67,0.17268435,0.173985912,0.580612742,0.061538462,0.226045194,0.173003682
2019.04.01.18.51.38,93,0.17268435,0.173985912,0.580612742,0.261538462,0.266045194,0.283003682
2019.04.01.18.51.38,93,0.19554751,0.317550172,0.944306362,0.261538462,0.34713162,0.368556894
2019.04.01.18.51.39,67,0.19554751,0.317550172,0.944306362,0.061538462,0.30713162,0.258556894
2019.04.01.18.51.39,67,0.084929512,0.638796596,0.361090803,0.061538462,0.23562675,0.224262045
2019.04.01.18.51.40,74,0.084929512,0.638796596,0.361090803,0.115384615,0.246395981,0.253877429
2019.04.01.18.51.40,74,0.492457816,0.523525977,0.427420269,0.115384615,0.515244616,0.281525556
2019.04.01.18.51.41,75,0.492457816,0.523525977,0.427420269,0.123076923,0.516783078,0.285756325
2019.04.01.18.51.41,75,0.715877789,0.179901988,0.71050284,0.123076923,0.632760519,0.28183591
2019.04.01.18.51.42,78,0.715877789,0.179901988,0.71050284,0.146153846,0.637375903,0.294528218
2019.04.01.18.51.42,78,0.643904192,0.919520549,0.314410698,0.146153846,0.695308884,0.375840749
2019.04.01.18.51.43,93,0.643904192,0.919520549,0.314410698,0.261538462,0.718385807,0.439302288
2019.04.01.18.51.43,93,0.572352637,0.635216345,0.66749375,0.261538462,0.646747182,0.428248749
2019.04.01.18.51.44,85,0.572352637,0.635216345,0.66749375,0.2,0.63443949,0.394402595
2019.04.01.18.51.44,85,0.183730855,0.36119606,0.867782031,0.2,0.327629013,0.330779602
2019.04.01.18.51.45,71,0.183730855,0.36119606,0.867782031,0.092307692,0.306090552,0.271548833
2019.04.01.18.51.45,71,0.030920922,0.975330618,0.557507941,0.092307692,0.290923101,0.332553638
2019.04.01.18.51.46,97,0.030920922,0.975330618,0.557507941,0.292307692,0.330923101,0.442553638
2019.04.01.18.51.46,97,0.626256043,0.145273394,0.601949026,0.292307692,0.58609035,0.342741868
2019.04.01.18.51.47,65,0.626256043,0.145273394,0.601949026,0.046153846,0.53685958,0.207357252
2019.04.01.18.51.47,65,0.259918735,0.057072397,0.03742364,0.046153846,0.206330727,0.068404514
2019.04.01.18.51.48,75,0.259918735,0.057072397,0.03742364,0.123076923,0.221715343,0.110712207
2019.04.01.18.51.48,75,0.619309908,0.655546262,0.161787705,0.123076923,0.605420343,0.285000707
2019.04.01.18.51.49,78,0.619309908,0.655546262,0.161787705,0.146153846,0.610035728,0.297693014
2019.04.01.18.51.49,78,0.43965072,0.803552576,0.552956918,0.146153846,0.55299248,0.36800374
2019.04.01.18.51.50,69,0.43965072,0.803552576,0.552956918,0.076923077,0.539146326,0.329926817
2019.04.01.18.51.50,69,0.339307448,0.386257205,0.755898509,0.076923077,0.405741121,0.266874654
2019.04.01.18.51.51,80,0.339307448,0.386257205,0.755898509,0.161538462,0.422664198,0.313413116
2019.04.01.18.51.51,80,0.895817726,0.627302985,0.017875669,0.161538462,0.786628265,0.306569874
2019.04.01.18.51.52,90,0.895817726,0.627302985,0.017875669,0.238461538,0.80201288,0.348877566
